413.00,0.00,4.17,0.22,0.71,72.00,38.00,103.00,36.04,101186.14,11.57,36.29,context1
413.00,0.00,4.17,0.22,0.71,76.00,40.00,104.00,36.04,101186.92,11.50,35.94,context1
413.00,0.00,4.17,0.22,0.71,73.00,40.00,103.00,36.04,101185.45,11.62,36.04,context1
413.00,0.00,4.17,0.22,0.71,74.00,42.00,104.00,36.04,101185.45,11.62,36.34,context1
413.00,0.00,4.17,0.22,0.71,74.00,40.00,103.00,36.04,101185.78,11.60,36.20,context1
413.00,0.00,4.17,0.22,0.71,75.00,40.00,103.00,36.04,101185.62,11.61,36.20,context1
413.00,0.00,4.17,0.22,0.71,75.00,40.00,102.00,36.04,101186.99,11.50,36.34,context1
413.00,0.00,4.17,0.22,0.71,73.00,39.00,104.00,36.04,101186.21,11.56,36.24,context1
413.00,0.00,4.17,0.22,0.71,75.00,40.00,102.00,36.04,101186.54,11.53,36.40,context1
413.00,0.00,4.17,0.22,0.71,74.00,40.00,105.00,36.04,101186.44,11.54,36.25,context1
413.00,0.00,4.17,0.22,0.71,72.00,39.00,103.00,36.04,101185.86,11.59,36.35,context1
413.00,0.00,4.17,0.22,0.71,73.00,39.00,105.00,36.04,101186.82,11.51,36.42,context1
444.00,0.00,4.17,0.22,0.71,76.00,40.00,102.00,36.04,101186.21,11.56,36.33,context1
444.00,0.00,4.17,0.22,0.71,73.00,39.00,103.00,36.04,101186.64,11.53,36.30,context1
444.00,0.00,4.17,0.22,0.71,75.00,40.00,103.00,36.04,101186.21,11.56,36.18,context1
444.00,0.00,4.17,0.22,0.71,73.00,40.00,103.00,36.04,101186.54,11.53,36.09,context1
444.00,0.00,4.17,0.22,0.71,76.00,40.00,102.00,36.04,101186.82,11.51,36.15,context1
444.00,0.00,4.17,0.22,0.71,74.00,39.00,103.00,36.04,101186.24,11.56,35.94,context1
444.00,0.00,4.17,0.22,0.71,73.00,39.00,103.00,36.04,101187.27,11.47,36.22,context1
444.00,0.00,4.17,0.22,0.71,72.00,39.00,103.00,36.04,101186.41,11.54,36.10,context1
444.00,0.00,4.17,0.22,0.71,73.00,40.00,103.00,36.04,101185.10,11.65,35.98,context1
444.00,0.00,4.17,0.22,0.71,72.00,40.00,103.00,36.04,101186.24,11.56,35.98,context1
444.00,0.00,4.17,0.22,0.71,74.00,41.00,105.00,36.04,101186.99,11.50,36.03,context1
444.00,0.00,4.17,0.22,0.71,73.00,39.00,103.00,36.04,101188.47,11.37,36.30,context1
444.00,0.00,4.17,0.22,0.71,72.00,39.00,103.00,36.04,101188.30,11.39,36.21,context1
450.00,0.00,4.17,0.22,0.71,74.00,40.00,103.00,36.04,101187.78,11.43,36.38,context1
450.00,0.00,4.17,0.22,0.71,73.00,40.00,103.00,36.04,101187.27,11.47,36.17,context1
450.00,0.00,4.17,0.22,0.71,72.00,40.00,103.00,36.04,101187.61,11.44,36.17,context1
450.00,0.00,4.17,0.22,0.71,73.00,40.00,103.00,36.04,101187.96,11.41,36.17,context1
450.00,0.00,4.17,0.22,0.71,76.00,40.00,102.00,36.04,101188.13,11.40,36.19,context1
450.00,0.00,4.17,0.22,0.71,74.00,40.00,103.00,36.04,101188.13,11.40,36.22,context1
450.00,0.00,4.17,0.22,0.71,73.00,39.00,103.00,36.05,101188.74,11.35,36.15,context1
450.00,0.00,4.17,0.22,0.71,75.00,41.00,102.00,36.05,101189.08,11.32,36.11,context1
450.00,0.00,4.17,0.22,0.71,73.00,40.00,105.00,36.04,101188.13,11.40,36.20,context1
450.00,0.00,4.17,0.22,0.71,74.00,40.00,103.00,36.05,101189.08,11.32,36.22,context1
450.00,0.00,4.17,0.22,0.71,73.00,40.00,105.00,36.05,101189.25,11.31,36.20,context1
450.00,0.00,4.17,0.22,0.71,72.00,39.00,103.00,36.05,101189.08,11.32,36.20,context1
450.00,0.00,4.17,0.22,0.71,76.00,42.00,104.00,36.05,101189.19,11.31,36.29,context1
450.00,0.00,4.17,0.22,0.71,74.00,40.00,103.00,36.05,101188.78,11.35,36.17,context1
450.00,0.00,4.17,0.22,0.71,73.00,39.00,103.00,36.05,101187.85,11.43,36.01,context1
450.00,0.00,4.17,0.22,0.71,74.00,41.00,104.00,36.05,101187.34,11.47,36.17,context1
450.00,0.00,4.17,0.22,0.71,74.00,39.00,103.00,36.06,101188.82,11.34,36.23,context1
450.00,0.00,4.17,0.22,0.71,75.00,40.00,102.00,36.05,101186.48,11.54,36.24,context1
450.00,0.00,4.17,0.22,0.71,73.00,40.00,105.00,36.06,101186.41,11.54,35.93,context1
450.00,0.00,4.17,0.22,0.71,73.00,39.00,103.00,36.06,101187.75,11.43,36.11,context1
450.00,0.00,4.17,0.22,0.71,73.00,41.00,105.00,36.06,101188.44,11.38,36.14,context1
450.00,0.00,4.17,0.22,0.71,74.00,40.00,103.00,36.06,101188.27,11.39,36.10,context1
450.00,0.00,4.17,0.22,0.71,75.00,40.00,101.00,36.06,101187.99,11.41,36.16,context1
450.00,0.00,4.17,0.22,0.71,73.00,40.00,105.00,36.06,101188.33,11.39,35.90,context1
450.00,0.00,4.17,0.22,0.71,74.00,40.00,103.00,36.06,101187.30,11.47,36.13,context1
450.00,0.00,4.17,0.22,0.71,75.00,42.00,101.00,36.06,101187.41,11.46,36.11,context1
424.00,0.00,4.15,0.22,0.71,73.00,41.00,105.00,36.06,101187.07,11.49,36.23,context1
424.00,0.00,4.15,0.22,0.71,72.00,40.00,103.00,36.06,101188.27,11.39,36.16,context1
424.00,0.00,4.15,0.22,0.71,73.00,40.00,105.00,36.06,101188.44,11.38,36.19,context1
424.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.07,101189.39,11.30,36.26,context1
424.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.07,101189.26,11.31,36.08,context1
424.00,0.00,4.15,0.22,0.71,74.00,39.00,103.00,36.07,101189.09,11.32,36.33,context1
424.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.07,101189.26,11.31,36.06,context1
424.00,0.00,4.15,0.22,0.71,73.00,39.00,105.00,36.07,101188.75,11.35,36.09,context1
424.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.07,101187.96,11.41,36.15,context1
424.00,0.00,4.15,0.22,0.71,73.00,41.00,105.00,36.07,101187.44,11.46,36.08,context1
424.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.07,101187.44,11.46,36.23,context1
424.00,0.00,4.15,0.22,0.71,74.00,42.00,104.00,36.07,101189.26,11.31,36.08,context1
424.00,0.00,4.15,0.22,0.71,75.00,40.00,102.00,36.07,101189.16,11.31,35.99,context1
409.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.07,101190.02,11.24,36.17,context1
409.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.07,101189.33,11.30,36.31,context1
409.00,0.00,4.15,0.22,0.71,74.00,41.00,104.00,36.07,101189.26,11.31,36.04,context1
409.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.07,101189.09,11.32,36.27,context1
409.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.07,101189.43,11.29,36.26,context1
409.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.07,101189.43,11.29,36.08,context1
409.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.07,101188.07,11.41,35.92,context1
409.00,0.00,4.15,0.22,0.71,75.00,42.00,102.00,36.07,101188.67,11.36,36.22,context1
409.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.07,101188.33,11.39,36.22,context1
409.00,0.00,4.15,0.22,0.71,74.00,41.00,102.00,36.07,101187.48,11.45,35.94,context1
409.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.08,101188.10,11.40,36.08,context1
409.00,0.00,4.15,0.22,0.71,75.00,41.00,102.00,36.08,101187.86,11.42,36.13,context1
409.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.08,101187.69,11.44,36.06,context1
400.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.08,101186.83,11.51,36.21,context1
400.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.08,101186.86,11.51,36.14,context1
400.00,0.00,4.15,0.22,0.71,73.00,40.00,105.00,36.08,101185.84,11.59,35.94,context1
400.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.08,101184.02,11.75,36.25,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,105.00,36.08,101184.29,11.72,36.19,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.08,101185.66,11.61,36.07,context1
400.00,0.00,4.15,0.22,0.71,75.00,40.00,102.00,36.08,101187.72,11.44,36.03,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.08,101189.27,11.31,36.04,context1
400.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.08,101188.75,11.35,35.89,context1
400.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.08,101188.58,11.36,35.94,context1
400.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.08,101188.92,11.34,36.05,context1
400.00,0.00,4.15,0.22,0.71,75.00,41.00,102.00,36.08,101188.82,11.34,36.03,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,105.00,36.08,101189.85,11.26,36.00,context1
400.00,0.00,4.15,0.22,0.71,73.00,40.00,105.00,36.08,101191.05,11.16,36.29,context1
400.00,0.00,4.15,0.22,0.71,75.00,41.00,101.00,36.08,101190.60,11.20,36.01,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.08,101190.94,11.17,35.81,context1
400.00,0.00,4.15,0.22,0.71,75.00,40.00,102.00,36.08,101190.94,11.17,36.23,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.08,101190.94,11.17,35.85,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.08,101190.88,11.17,35.95,context1
400.00,0.00,4.15,0.22,0.71,74.00,41.00,102.00,36.08,101190.88,11.19,36.30,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.08,101190.98,11.16,35.96,context1
400.00,0.00,4.15,0.22,0.71,74.00,37.00,103.00,36.09,101191.42,11.11,36.07,context1
400.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.09,101191.42,11.14,35.71,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.09,101190.74,11.20,35.98,context1
400.00,0.00,4.15,0.22,0.71,74.00,41.00,104.00,36.09,101189.88,11.27,36.20,context1
400.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.09,101189.47,11.32,35.94,context1
406.00,0.00,4.15,0.22,0.71,74.00,38.00,101.00,36.09,101188.68,11.35,36.20,context1
406.00,0.00,4.15,0.22,0.71,75.00,40.00,102.00,36.09,101189.47,11.29,36.11,context1
406.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.09,101189.30,11.30,36.14,context1
406.00,0.00,4.15,0.22,0.71,74.00,37.00,103.00,36.09,101189.64,11.29,35.77,context1
406.00,0.00,4.15,0.22,0.71,73.00,40.00,105.00,36.09,101187.92,11.42,35.94,context1
406.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.09,101187.59,11.43,36.23,context1
406.00,0.00,4.15,0.22,0.71,75.00,38.00,101.00,36.09,101187.86,11.42,36.28,context1
406.00,0.00,4.15,0.22,0.71,73.00,39.00,105.00,36.09,101187.86,11.42,36.38,context1
406.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.09,101187.59,11.45,35.90,context1
406.00,0.00,4.15,0.22,0.71,73.00,40.00,105.00,36.09,101186.56,11.53,36.08,context1
406.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.10,101185.97,11.58,35.99,context1
406.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.10,101186.49,11.54,36.29,context1
406.00,0.00,4.15,0.22,0.71,72.00,38.00,103.00,36.10,101184.95,11.67,36.05,context1
409.00,0.00,4.17,0.22,0.71,74.00,41.00,102.00,36.10,101182.99,11.83,35.86,context1
409.00,0.00,4.17,0.22,0.71,72.00,37.00,103.00,36.10,101182.14,11.90,36.45,context1
409.00,0.00,4.17,0.22,0.71,73.00,41.00,105.00,36.10,101181.79,11.93,36.21,context1
409.00,0.00,4.17,0.22,0.71,73.00,39.00,103.00,36.10,101180.66,12.02,36.39,context1
409.00,0.00,4.17,0.22,0.71,75.00,40.00,101.00,36.10,101179.63,12.11,36.25,context1
409.00,0.00,4.17,0.22,0.71,71.00,39.00,103.00,36.10,101179.63,12.11,35.97,context1
409.00,0.00,4.17,0.22,0.71,75.00,40.00,101.00,36.10,101180.42,12.04,36.13,context1
409.00,0.00,4.17,0.22,0.71,73.00,40.00,105.00,36.10,101180.60,12.03,36.05,context1
409.00,0.00,4.17,0.22,0.71,72.00,38.00,103.00,36.10,101180.70,12.02,36.13,context1
409.00,0.00,4.17,0.22,0.71,73.00,40.00,105.00,36.10,101179.67,12.11,36.10,context1
409.00,0.00,4.17,0.22,0.71,73.00,39.00,103.00,36.10,101178.02,12.24,35.95,context1
409.00,0.00,4.17,0.22,0.71,72.00,39.00,103.00,36.10,101178.98,12.16,35.95,context1
425.00,0.00,4.17,0.22,0.71,72.00,37.00,103.00,36.10,101177.44,12.29,36.15,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.10,101175.96,12.42,36.15,context1
425.00,0.00,4.15,0.22,0.71,72.00,38.00,103.00,36.10,101175.79,12.43,35.98,context1
425.00,0.00,4.15,0.22,0.71,73.00,40.00,104.00,36.10,101174.77,12.51,36.05,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.10,101174.77,12.51,36.09,context1
425.00,0.00,4.15,0.22,0.71,75.00,41.00,102.00,36.10,101175.28,12.47,36.03,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.10,101176.99,12.33,36.03,context1
425.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.10,101177.85,12.26,36.00,context1
425.00,0.00,4.15,0.22,0.71,74.00,39.00,104.00,36.10,101178.88,12.17,36.07,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.10,101177.78,12.26,36.06,context1
425.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.10,101176.75,12.35,36.08,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.10,101174.86,12.51,36.07,context1
425.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.10,101174.35,12.55,36.16,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.10,101174.01,12.58,36.11,context1
442.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.10,101173.42,12.63,35.99,context1
442.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.10,101174.11,12.57,36.04,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.10,101174.11,12.57,36.02,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.10,101173.60,12.61,35.95,context1
442.00,0.00,4.15,0.22,0.71,75.00,38.00,101.00,36.10,101173.60,12.61,36.03,context1
442.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.10,101173.08,12.65,36.12,context1
442.00,0.00,4.15,0.22,0.71,72.00,39.00,102.00,36.11,101173.35,12.63,36.08,context1
442.00,0.00,4.15,0.22,0.71,75.00,41.00,102.00,36.11,101173.46,12.63,36.07,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.11,101173.97,12.58,35.96,context1
442.00,0.00,4.15,0.22,0.71,72.00,37.00,103.00,36.11,101174.25,12.56,36.15,context1
442.00,0.00,4.15,0.22,0.71,75.00,40.00,102.00,36.11,101173.67,12.61,36.12,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.12,101173.77,12.60,36.00,context1
442.00,0.00,4.15,0.22,0.71,74.00,41.00,104.00,36.12,101174.80,12.51,36.15,context1
442.00,0.00,4.15,0.22,0.71,74.00,40.00,102.00,36.12,101175.49,12.46,36.14,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,105.00,36.11,101174.53,12.54,35.93,context1
442.00,0.00,4.15,0.22,0.71,74.00,37.00,101.00,36.11,101175.21,12.48,35.84,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.12,101175.66,12.44,36.12,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.12,101176.35,12.38,36.04,context1
442.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.12,101175.83,12.43,36.14,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.11,101175.55,12.45,35.90,context1
442.00,0.00,4.15,0.22,0.71,72.00,38.00,103.00,36.12,101176.69,12.36,36.12,context1
442.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.12,101177.13,12.32,36.10,context1
442.00,0.00,4.15,0.22,0.71,71.00,39.00,103.00,36.12,101177.37,12.30,36.05,context1
442.00,0.00,4.15,0.22,0.71,74.00,41.00,102.00,36.12,101177.13,12.32,36.06,context1
442.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.12,101176.86,12.34,36.18,context1
435.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.12,101178.40,12.21,36.10,context1
435.00,0.00,4.15,0.22,0.71,75.00,38.00,101.00,36.12,101178.16,12.23,36.07,context1
435.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.12,101178.50,12.20,36.08,context1
435.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.12,101177.82,12.26,36.13,context1
435.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.12,101178.10,12.24,36.06,context1
435.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.12,101178.54,12.20,36.05,context1
435.00,0.00,4.15,0.22,0.71,72.00,37.00,102.00,36.12,101179.22,12.14,36.05,context1
435.00,0.00,4.15,0.22,0.71,75.00,38.00,101.00,36.12,101179.12,12.15,35.96,context1
435.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.12,101179.57,12.12,36.15,context1
435.00,0.00,4.15,0.22,0.71,75.00,40.00,101.00,36.12,101179.91,12.09,36.18,context1
435.00,0.00,4.15,0.22,0.71,73.00,39.00,102.00,36.12,101179.91,12.09,35.97,context1
435.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.12,101180.08,12.07,35.88,context1
435.00,0.00,4.15,0.22,0.71,72.00,38.00,103.00,36.12,101180.94,12.00,35.91,context1
425.00,0.00,4.15,0.22,0.71,75.00,41.00,102.00,36.12,101181.46,11.96,36.05,context1
425.00,0.00,4.15,0.22,0.71,72.00,39.00,103.00,36.12,101181.46,11.96,35.90,context1
425.00,0.00,4.15,0.22,0.71,72.00,39.00,102.00,36.12,101181.80,11.93,36.13,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.12,101181.97,11.91,36.00,context1
425.00,0.00,4.15,0.22,0.71,72.00,37.00,103.00,36.12,101181.28,11.97,35.91,context1
425.00,0.00,4.15,0.22,0.71,73.00,40.00,104.00,36.13,101181.52,11.95,35.92,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.13,101181.35,11.97,36.09,context1
425.00,0.00,4.15,0.22,0.71,74.00,37.00,101.00,36.13,101182.55,11.87,36.12,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.13,101181.70,11.94,36.24,context1
425.00,0.00,4.15,0.22,0.71,74.00,37.00,101.00,36.13,101181.00,12.00,36.13,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.13,101182.38,11.88,35.80,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.13,101182.21,11.90,36.03,context1
425.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.13,101182.21,11.90,36.10,context1
421.00,0.00,4.15,0.22,0.71,71.00,39.00,102.00,36.13,101181.35,11.97,36.08,context1
421.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.13,101181.35,11.97,35.96,context1
421.00,0.00,4.15,0.22,0.71,72.00,39.00,102.00,36.13,101181.86,11.92,35.92,context1
421.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.13,101182.83,11.84,35.81,context1
421.00,0.00,4.15,0.22,0.71,73.00,39.00,102.00,36.13,101181.97,11.91,35.89,context1
421.00,0.00,4.15,0.22,0.71,74.00,37.00,103.00,36.13,101181.86,11.92,36.24,context1
421.00,0.00,4.15,0.22,0.71,73.00,40.00,104.00,36.12,101181.11,11.99,36.14,context1
421.00,0.00,4.15,0.22,0.71,72.00,37.00,102.00,36.12,101181.08,11.99,35.77,context1
421.00,0.00,4.15,0.22,0.71,75.00,41.00,102.00,36.11,101180.53,12.04,36.27,context1
421.00,0.00,4.15,0.22,0.71,73.00,39.00,102.00,36.11,101180.83,12.01,36.03,context1
421.00,0.00,4.15,0.22,0.71,74.00,41.00,102.00,36.11,101181.59,11.95,35.88,context1
421.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.10,101181.62,11.94,35.90,context1
421.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.10,101181.00,12.00,36.09,context1
400.00,0.00,4.15,0.22,0.71,72.00,37.00,102.00,36.09,101180.56,12.03,36.09,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.09,101180.38,12.05,35.87,context1
400.00,0.00,4.15,0.22,0.71,72.00,39.00,102.00,36.09,101180.46,12.04,35.96,context1
400.00,0.00,4.15,0.22,0.71,74.00,41.00,102.00,36.08,101180.35,12.02,36.03,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,102.00,36.08,101180.59,12.04,36.14,context1
400.00,0.00,4.15,0.22,0.71,72.00,37.00,102.00,36.08,101180.75,12.02,35.88,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.08,101180.93,12.00,36.08,context1
400.00,0.00,4.15,0.22,0.71,72.00,39.00,102.00,36.08,101181.27,11.99,35.96,context1
400.00,0.00,4.15,0.22,0.71,74.00,37.00,101.00,36.08,101181.89,11.92,35.83,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,102.00,36.08,101181.89,11.94,36.12,context1
400.00,0.00,4.15,0.22,0.71,72.00,37.00,102.00,36.09,101181.32,11.96,36.14,context1
400.00,0.00,4.15,0.22,0.71,73.00,40.00,104.00,36.09,101182.10,11.90,36.18,context1
400.00,0.00,4.15,0.22,0.71,73.00,41.00,104.00,36.09,101180.89,12.03,35.86,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.09,101179.97,12.09,36.02,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.09,101178.77,12.18,35.89,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,102.00,36.10,101179.28,12.14,35.99,context1
400.00,0.00,4.15,0.22,0.71,75.00,40.00,100.00,36.10,101178.60,12.20,36.21,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,103.00,36.10,101177.33,12.30,35.98,context1
400.00,0.00,4.15,0.22,0.71,74.00,37.00,101.00,36.10,101176.14,12.40,35.97,context1
400.00,0.00,4.15,0.22,0.71,75.00,40.00,100.00,36.10,101175.96,12.42,35.98,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,102.00,36.10,101176.75,12.35,36.03,context1
400.00,0.00,4.15,0.22,0.71,73.00,41.00,102.00,36.10,101176.41,12.38,36.13,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,102.00,36.10,101175.10,12.49,36.13,context1
400.00,0.00,4.15,0.22,0.07,73.00,39.00,104.00,36.10,101175.28,12.47,36.08,context1
400.00,0.00,4.15,0.22,0.71,74.00,40.00,102.00,36.10,101174.66,12.52,36.09,context1
400.00,0.00,4.15,0.22,0.71,73.00,39.00,104.00,36.10,101175.35,12.47,36.04,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,102.00,36.10,101173.97,12.58,36.14,context1
400.00,0.00,4.15,0.22,0.71,73.00,40.00,104.00,36.10,101173.80,12.60,36.12,context1
400.00,0.00,4.15,0.22,0.71,72.00,37.00,101.00,36.10,101173.11,12.65,35.89,context1
400.00,0.00,4.15,0.22,0.71,73.00,38.00,104.00,36.10,101172.94,12.67,35.98,context1
400.00,0.00,4.15,0.22,0.71,72.00,37.00,102.00,36.10,101172.94,12.67,35.97,context1
400.00,0.00,4.15,0.22,0.71,74.00,41.00,102.00,36.10,101172.77,12.68,36.20,context1
400.00,0.00,4.15,0.22,0.71,71.00,39.00,102.00,36.10,101172.26,12.72,36.08,context1
400.00,0.00,4.15,0.22,0.71,72.00,37.00,102.00,36.10,101171.57,12.78,36.03,context1
